oekobaudatProcessUuid;oekobaudatDatastockUuid;oekobaudatDatastockName;productId;tBaustoffVersion;productName;eolCategoryId;eolCategoryName;eolScenarioUnbuiltReal;eolScenarioUnbuiltPotential;technologyFactor
5908f568-29cd-4387-9816-d3cb1b2cc577;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;82;2024-Q4;Fliesenkleber, dispersionsbasiert;35;Kleber (nicht-mineralisch: Kunstharzkleber,â¦);EV-;EV-;0.0
2deb4078-5323-4785-ad2a-913eb66dcf5d;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;156;2024-Q4;Kleber fÃ¼r Gipsplatten;76;mineral. Putz, MÃ¶rtel, Kleber;Dep+;Dep+;0.0
b1964649-fd26-49d3-9aca-464fe807f2b2;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;76;2024-Q4;Fassadenfarbe Voranstrich Silikat-Dispersion;43;Farben, sonstige Beschichtungen (mineral. Untergrund);Dep-;Dep-;0.0
7395adfa-2a3f-43f1-be88-5d4a392968a5;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;60;2024-Q4;EinblasdÃ¤mmung Mineralwolle Rho 50 kg/mÂ³;34;Mineralwolle Glaswolle;Dep-;SV;0.75
96171066-34d9-4b33-b1e6-3af1ea11db61;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;344;2024-Q4;ZementmÃ¶rtel;76;mineral. Putz, MÃ¶rtel, Kleber;Dep+;Dep+;0.0
deae7522-47b9-47a8-b9a3-176db7c250ae;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;59;2024-Q4;Edelstahlblech;33;Edelstahl;CL+;CL+;1.0
c916ceb3-a44d-40b7-8984-861afa589956;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;150;2024-Q4;Kalksandstein;77;Kalksandstein;SV;RC-;0.75
24b673e5-b737-4fe9-ab51-ca68391ccdd3;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;283;2024-Q4;Sperrholzplatte;32;Holzwerkstoff - nicht beschichtet;RC+;RC+;1.0
d35a5f2a-d72c-41a3-9f64-ea1b1ec066d1;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;154;2024-Q4;Kies 2/32;78;Kies / Schotter / Splitt;CL+;CL+;1.0
0f2f2410-d9e2-4e0f-837a-987cb3186d81;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;282;2024-Q4;Spanplatte;32;Holzwerkstoff - nicht beschichtet;RC+;RC+;1.0
f2552bdf-c847-4ef8-9665-c37e8ef4d44d;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;276;2024-Q4;SchÃ¼ttung aus Polystyrolschaumstoff-Partikeln (ohne Bindemittel);37;EPS - Sz. Energet. Beseitig.;EV-;EV-;0.0
121c71e8-0f4c-4529-b72e-331198d15f0f;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;65;2024-Q4;EPS-HartschaumdÃ¤mmung - Sz. RC als SchÃ¼tt.;38;EPS - Sz. RC als SchÃ¼tt.;EV-;SV;0.75
eea7e352-bf1d-4e6d-9029-689d7936e6a7;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;148;2024-Q4;Kalk-Innenputz;76;mineral. Putz, MÃ¶rtel, Kleber;Dep+;Dep+;0.0
fdbe82c6-7073-4f8c-a540-c37a6bf16cd6;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;68;2024-Q4;Expandierter Kork;39;Kork;EV-;RC+;0.75
4da47295-f607-4254-ab06-6925e3d5fc07;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;232;2024-Q4;Phenolharz Hartschaum;61;KSTDÃ¤mm (Phenol, Melamin,â¦);EB;EB;0.0
849af6c4-050a-4119-9bb4-9dd64a7a86fc;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;75;2024-Q4;Fassadenfarbe Voranstrich Dispersion;43;Farben, sonstige Beschichtungen (mineral. Untergrund);Dep-;Dep-;0.0
b822aa09-3cb6-49a3-98f6-a3ebf325a70b;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;118;2024-Q4;Hochlochziegel organisch gefÃ¼llt, ohne MÃ¶rtel / Kleb.;66;Ziegel EPS gefÃ¼llt;Dep-;RC-;0.75
b974b2f9-967e-4356-80ae-d7feeb4f0d46;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;74;2024-Q4;Fassadenfarbe Silikonharzfarbe;43;Farben, sonstige Beschichtungen (mineral. Untergrund);Dep-;Dep-;0.0
c91aa879-2826-4078-8bfa-baae349549cb;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;121;2024-Q4;HolzfaserdÃ¤mmplatte (Nassverfahren);68;Holzfaser, Rho<200;EV-;RC-;0.5
20043853-b153-484a-80c4-dd1bf1cb76e3;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;73;2024-Q4;Fassadenfarbe Silikat-Dispersionsfarbe;43;Farben, sonstige Beschichtungen (mineral. Untergrund);Dep-;Dep-;0.0
ac8de42f-3cff-4ca8-b8cc-c0db6daf089b;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;129;2024-Q4;Holzwolle-Leichtbauplatte;69;Holzzement;Dep-;SV;0.25
8c5e949d-1b5e-4dc6-b6ae-bfc8e6c863ce;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;72;2024-Q4;Fassadenfarbe Dispersionsfarbe;43;Farben, sonstige Beschichtungen (mineral. Untergrund);Dep-;Dep-;0.0
c4c0957c-0e8a-4445-8672-0fc21714751b;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;209;2024-Q4;Mineralisch modifizierte TrockenschÃ¼ttung;69;Holzzement;Dep-;SV;0.25
161e1abd-fe38-45f6-8658-8bf4fa88eb7c;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;71;2024-Q4;Faserzementplatte;42;Faserzement;Dep-;Dep-;0.0
268829ec-c8d9-4c6e-abdd-542acc494dd1;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;343;2024-Q4;Zementgebundene Spanplatte;69;Holzzement;Dep-;SV;0.25
c5151e24-55fa-4748-862f-855ab913470f;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;70;2024-Q4;FaserverstÃ¤rkte Spachtelmasse;41;faserverstÃ¤rkt;Dep-;Dep-;0.0
