UUID,Version,Name (de),Name (en),Kategorie (original),Kategorie (en),Konformität,Laenderkennung,Typ,Referenzjahr,Gueltig bis,URL,Declaration owner,Veroeffentlicht am,Registrierungsnummer,Registrierungsstelle,UUID des Vorgängers,Bezugsgroesse,Bezugseinheit,Referenzfluss-UUID,Referenzfluss-Name,Flaechengewicht (kg/m2),Rohdichte (kg/m3),Schichtdicke (m),Umrechungsfaktor auf 1kg,biogener Kohlenstoffgehalt in kg,biogener Kohlenstoffgehalt (Verpackung) in kg,Modul,Szenario,Szenariobeschreibung,GWP,ODP,POCP,AP,EP,ADPE,ADPF,PERE,PERM,PERT,PENRE,PENRM,PENRT,SM,RSF,NRSF,FW,HWD,NHWD,RWD,CRU,MFR,MER,EEE,EET,AP (A2),GWPtotal (A2),GWPbiogenic (A2),GWPfossil (A2),GWPluluc (A2),ETPfw (A2),PM (A2),EPmarine (A2),EPfreshwater (A2),EPterrestrial (A2),HTPc (A2),HTPnc (A2),IRP (A2),SOP (A2),ODP (A2),POCP (A2),ADPF (A2),ADPE (A2),WDP (A2),source_year,impact_standard,oekobaudatProcessUuid,eolCategoryName,productId,productName,eolScenarioUnbuiltReal,eolScenarioUnbuiltPotential,technologyFactor,Fremd-/Störstoffbeschreibung,Störstoffklasse,Fremd-/Störstoffbeschreibung (EN)
f4ef6362-85e1-4aac-b263-d954d1acbcd1,20.24.070,"Trockenestrich (Gipskartonplatte, 25 mm)","Dry floor screed (gypsum plaster board, 25 mm)",'Mineralische Baustoffe' / 'Steine und Elemente' / 'Trockenestrich',"'Mineral building products' / 'Bricks, blocks and elements' / 'Dry screed'",'EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/f4ef6362-85e1-4aac-b263-d954d1acbcd1?version=20.24.070,Sphera Solutions GmbH,,,Sphera Solutions GmbH,93a02bbc-e268-4d2f-a8c4-7cda473b7eab,1.0,qm,34590e2d-21c7-48fb-9e95-fe2f099413cc,Trockenestrich (Gipskartonplatte) [m2],20.07,,,,,,C4,,,,,,,,,,0.762890826541979,0.0,0.762890826541979,4.35679790760554,0.0,4.35679790760554,0.0,0.0,0.0,0.0011526635185662,1.0933878e-09,22.0981064030224,4.50747564097e-05,0.0,0.0,0.0,0.0,0.0,0.002346486107058,1.54114613900003,1.20855628628811,0.33060687933641,0.0019829733755061,,,0.0006041002993717,7.531500503e-07,0.0066521003789576,,,,,9.007e-13,0.001848584897444,4.35674334480149,2.11274667e-08,0.0377174927385298,2024,A2,f4ef6362-85e1-4aac-b263-d954d1acbcd1,Gipsplatte,99,Gipswandbauplatte (100 mm),Dep+,CL+,0.75,"problematische Beschichtung (Schwermetalle, Halogene, Biozide)",S4,"Problematic coating (heavy metals, halogens, biocide)"
f4ef6362-85e1-4aac-b263-d954d1acbcd1,20.24.070,"Trockenestrich (Gipskartonplatte, 25 mm)","Dry floor screed (gypsum plaster board, 25 mm)",'Mineralische Baustoffe' / 'Steine und Elemente' / 'Trockenestrich',"'Mineral building products' / 'Bricks, blocks and elements' / 'Dry screed'",'EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/f4ef6362-85e1-4aac-b263-d954d1acbcd1?version=20.24.070,Sphera Solutions GmbH,,,Sphera Solutions GmbH,93a02bbc-e268-4d2f-a8c4-7cda473b7eab,1.0,qm,34590e2d-21c7-48fb-9e95-fe2f099413cc,Trockenestrich (Gipskartonplatte) [m2],20.07,,,,,,C4,,,,,,,,,,0.762890826541979,0.0,0.762890826541979,4.35679790760554,0.0,4.35679790760554,0.0,0.0,0.0,0.0011526635185662,1.0933878e-09,22.0981064030224,4.50747564097e-05,0.0,0.0,0.0,0.0,0.0,0.002346486107058,1.54114613900003,1.20855628628811,0.33060687933641,0.0019829733755061,,,0.0006041002993717,7.531500503e-07,0.0066521003789576,,,,,9.007e-13,0.001848584897444,4.35674334480149,2.11274667e-08,0.0377174927385298,2024,A2,f4ef6362-85e1-4aac-b263-d954d1acbcd1,Gipsplatte,320,Trockenestrich (Gipskartonplatte),Dep+,CL+,0.75,Gipsspachtel,S1,Plaster
f4ef6362-85e1-4aac-b263-d954d1acbcd1,20.24.070,"Trockenestrich (Gipskartonplatte, 25 mm)","Dry floor screed (gypsum plaster board, 25 mm)",'Mineralische Baustoffe' / 'Steine und Elemente' / 'Trockenestrich',"'Mineral building products' / 'Bricks, blocks and elements' / 'Dry screed'",'EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/f4ef6362-85e1-4aac-b263-d954d1acbcd1?version=20.24.070,Sphera Solutions GmbH,,,Sphera Solutions GmbH,93a02bbc-e268-4d2f-a8c4-7cda473b7eab,1.0,qm,34590e2d-21c7-48fb-9e95-fe2f099413cc,Trockenestrich (Gipskartonplatte) [m2],20.07,,,,,,C4,,,,,,,,,,0.762890826541979,0.0,0.762890826541979,4.35679790760554,0.0,4.35679790760554,0.0,0.0,0.0,0.0011526635185662,1.0933878e-09,22.0981064030224,4.50747564097e-05,0.0,0.0,0.0,0.0,0.0,0.002346486107058,1.54114613900003,1.20855628628811,0.33060687933641,0.0019829733755061,,,0.0006041002993717,7.531500503e-07,0.0066521003789576,,,,,9.007e-13,0.001848584897444,4.35674334480149,2.11274667e-08,0.0377174927385298,2024,A2,f4ef6362-85e1-4aac-b263-d954d1acbcd1,Gipsplatte,320,Trockenestrich (Gipskartonplatte),Dep+,CL+,0.75,"Wandfarbe, geringf. Klebstoff-, Belagsreste",S2,"Wall color, low. Adhesive, lining remains"
f4ef6362-85e1-4aac-b263-d954d1acbcd1,20.24.070,"Trockenestrich (Gipskartonplatte, 25 mm)","Dry floor screed (gypsum plaster board, 25 mm)",'Mineralische Baustoffe' / 'Steine und Elemente' / 'Trockenestrich',"'Mineral building products' / 'Bricks, blocks and elements' / 'Dry screed'",'EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/f4ef6362-85e1-4aac-b263-d954d1acbcd1?version=20.24.070,Sphera Solutions GmbH,,,Sphera Solutions GmbH,93a02bbc-e268-4d2f-a8c4-7cda473b7eab,1.0,qm,34590e2d-21c7-48fb-9e95-fe2f099413cc,Trockenestrich (Gipskartonplatte) [m2],20.07,,,,,,C4,,,,,,,,,,0.762890826541979,0.0,0.762890826541979,4.35679790760554,0.0,4.35679790760554,0.0,0.0,0.0,0.0011526635185662,1.0933878e-09,22.0981064030224,4.50747564097e-05,0.0,0.0,0.0,0.0,0.0,0.002346486107058,1.54114613900003,1.20855628628811,0.33060687933641,0.0019829733755061,,,0.0006041002993717,7.531500503e-07,0.0066521003789576,,,,,9.007e-13,0.001848584897444,4.35674334480149,2.11274667e-08,0.0377174927385298,2024,A2,f4ef6362-85e1-4aac-b263-d954d1acbcd1,Gipsplatte,320,Trockenestrich (Gipskartonplatte),Dep+,CL+,0.75,"Verunr.mit Kunststoffen, Dämmstoffen, Metallkasch, Massivbaustoffen",S3,"Wear with plastics, insulation materials, metal kasch, solid building materials"
f4ef6362-85e1-4aac-b263-d954d1acbcd1,20.24.070,"Trockenestrich (Gipskartonplatte, 25 mm)","Dry floor screed (gypsum plaster board, 25 mm)",'Mineralische Baustoffe' / 'Steine und Elemente' / 'Trockenestrich',"'Mineral building products' / 'Bricks, blocks and elements' / 'Dry screed'",'EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/f4ef6362-85e1-4aac-b263-d954d1acbcd1?version=20.24.070,Sphera Solutions GmbH,,,Sphera Solutions GmbH,93a02bbc-e268-4d2f-a8c4-7cda473b7eab,1.0,qm,34590e2d-21c7-48fb-9e95-fe2f099413cc,Trockenestrich (Gipskartonplatte) [m2],20.07,,,,,,C4,,,,,,,,,,0.762890826541979,0.0,0.762890826541979,4.35679790760554,0.0,4.35679790760554,0.0,0.0,0.0,0.0011526635185662,1.0933878e-09,22.0981064030224,4.50747564097e-05,0.0,0.0,0.0,0.0,0.0,0.002346486107058,1.54114613900003,1.20855628628811,0.33060687933641,0.0019829733755061,,,0.0006041002993717,7.531500503e-07,0.0066521003789576,,,,,9.007e-13,0.001848584897444,4.35674334480149,2.11274667e-08,0.0377174927385298,2024,A2,f4ef6362-85e1-4aac-b263-d954d1acbcd1,Gipsplatte,320,Trockenestrich (Gipskartonplatte),Dep+,CL+,0.75,ohne Fremd-/Störstoffe,S0,Without foreign/interference substances
f4ef6362-85e1-4aac-b263-d954d1acbcd1,20.24.070,"Trockenestrich (Gipskartonplatte, 25 mm)","Dry floor screed (gypsum plaster board, 25 mm)",'Mineralische Baustoffe' / 'Steine und Elemente' / 'Trockenestrich',"'Mineral building products' / 'Bricks, blocks and elements' / 'Dry screed'",'EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/f4ef6362-85e1-4aac-b263-d954d1acbcd1?version=20.24.070,Sphera Solutions GmbH,,,Sphera Solutions GmbH,93a02bbc-e268-4d2f-a8c4-7cda473b7eab,1.0,qm,34590e2d-21c7-48fb-9e95-fe2f099413cc,Trockenestrich (Gipskartonplatte) [m2],20.07,,,,,,C4,,,,,,,,,,0.762890826541979,0.0,0.762890826541979,4.35679790760554,0.0,4.35679790760554,0.0,0.0,0.0,0.0011526635185662,1.0933878e-09,22.0981064030224,4.50747564097e-05,0.0,0.0,0.0,0.0,0.0,0.002346486107058,1.54114613900003,1.20855628628811,0.33060687933641,0.0019829733755061,,,0.0006041002993717,7.531500503e-07,0.0066521003789576,,,,,9.007e-13,0.001848584897444,4.35674334480149,2.11274667e-08,0.0377174927385298,2024,A2,f4ef6362-85e1-4aac-b263-d954d1acbcd1,Gipsplatte,320,Trockenestrich (Gipskartonplatte),Dep+,CL+,0.75,Metallteile,S1,Metal parts
f4ef6362-85e1-4aac-b263-d954d1acbcd1,20.24.070,"Trockenestrich (Gipskartonplatte, 25 mm)","Dry floor screed (gypsum plaster board, 25 mm)",'Mineralische Baustoffe' / 'Steine und Elemente' / 'Trockenestrich',"'Mineral building products' / 'Bricks, blocks and elements' / 'Dry screed'",'EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/f4ef6362-85e1-4aac-b263-d954d1acbcd1?version=20.24.070,Sphera Solutions GmbH,,,Sphera Solutions GmbH,93a02bbc-e268-4d2f-a8c4-7cda473b7eab,1.0,qm,34590e2d-21c7-48fb-9e95-fe2f099413cc,Trockenestrich (Gipskartonplatte) [m2],20.07,,,,,,C4,,,,,,,,,,0.762890826541979,0.0,0.762890826541979,4.35679790760554,0.0,4.35679790760554,0.0,0.0,0.0,0.0011526635185662,1.0933878e-09,22.0981064030224,4.50747564097e-05,0.0,0.0,0.0,0.0,0.0,0.002346486107058,1.54114613900003,1.20855628628811,0.33060687933641,0.0019829733755061,,,0.0006041002993717,7.531500503e-07,0.0066521003789576,,,,,9.007e-13,0.001848584897444,4.35674334480149,2.11274667e-08,0.0377174927385298,2024,A2,f4ef6362-85e1-4aac-b263-d954d1acbcd1,Gipsplatte,320,Trockenestrich (Gipskartonplatte),Dep+,CL+,0.75,"geringfügig verunreinigt (konv. Besch, Klebstoffreste, Belagsreste)",S2,slightly contaminated (conv.
f4ef6362-85e1-4aac-b263-d954d1acbcd1,20.24.070,"Trockenestrich (Gipskartonplatte, 25 mm)","Dry floor screed (gypsum plaster board, 25 mm)",'Mineralische Baustoffe' / 'Steine und Elemente' / 'Trockenestrich',"'Mineral building products' / 'Bricks, blocks and elements' / 'Dry screed'",'EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/f4ef6362-85e1-4aac-b263-d954d1acbcd1?version=20.24.070,Sphera Solutions GmbH,,,Sphera Solutions GmbH,93a02bbc-e268-4d2f-a8c4-7cda473b7eab,1.0,qm,34590e2d-21c7-48fb-9e95-fe2f099413cc,Trockenestrich (Gipskartonplatte) [m2],20.07,,,,,,C4,,,,,,,,,,0.762890826541979,0.0,0.762890826541979,4.35679790760554,0.0,4.35679790760554,0.0,0.0,0.0,0.0011526635185662,1.0933878e-09,22.0981064030224,4.50747564097e-05,0.0,0.0,0.0,0.0,0.0,0.002346486107058,1.54114613900003,1.20855628628811,0.33060687933641,0.0019829733755061,,,0.0006041002993717,7.531500503e-07,0.0066521003789576,,,,,9.007e-13,0.001848584897444,4.35674334480149,2.11274667e-08,0.0377174927385298,2024,A2,f4ef6362-85e1-4aac-b263-d954d1acbcd1,Gipsplatte,320,Trockenestrich (Gipskartonplatte),Dep+,CL+,0.75,"problematische Beschichtung (Schwermetalle, Halogene, Biozide)",S4,"Problematic coating (heavy metals, halogens, biocide)"
4160dc95-17a6-49c0-9a56-66d062c5c632,20.24.070,Mineralfaser Deckenplatten (15 mm),Mineral fibre ceiling board (15 mm),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten',"'Mineral building products' / 'Bricks, blocks and elements' / 'Ceiling panel'",'EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/4160dc95-17a6-49c0-9a56-66d062c5c632?version=20.24.070,Sphera Solutions GmbH,,,Sphera Solutions GmbH,3175cb36-065b-4bc7-9c7e-dd256bba5e8f,1.0,qm,cb4730aa-fefa-4302-8822-d6497ab17f08,Mineralfaser Deckenplatten [m2],2.4,,,,,,C4,,,,,,,,,,0.0912276025760214,0.0,0.0912276025760214,0.520992275946851,0.0,0.520992275946851,0.0,0.0,0.0,0.0001378371920557,1.307489e-10,2.64252393459162,5.3901054002e-06,0.0,0.0,0.0,0.0,0.0,0.000280596245986,0.0953666692449064,0.0555950874557385,0.0395344549281208,0.000237126861047,,,7.2239198729e-05,9.00627862e-08,0.0007954679077976,,,,,1.077e-13,0.0002210564899783,0.520985751246815,2.5264534e-09,0.004510313033008,2024,A2,4160dc95-17a6-49c0-9a56-66d062c5c632,Mineralwolle Steinwolle,301,Mineralwolle (Innenausbau-Dämmung),Dep-,RC-,0.5,ohne Fremd-/Störstoffe,S0,Without foreign/interference substances
4160dc95-17a6-49c0-9a56-66d062c5c632,20.24.070,Mineralfaser Deckenplatten (15 mm),Mineral fibre ceiling board (15 mm),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten',"'Mineral building products' / 'Bricks, blocks and elements' / 'Ceiling panel'",'EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/4160dc95-17a6-49c0-9a56-66d062c5c632?version=20.24.070,Sphera Solutions GmbH,,,Sphera Solutions GmbH,3175cb36-065b-4bc7-9c7e-dd256bba5e8f,1.0,qm,cb4730aa-fefa-4302-8822-d6497ab17f08,Mineralfaser Deckenplatten [m2],2.4,,,,,,C4,,,,,,,,,,0.0912276025760214,0.0,0.0912276025760214,0.520992275946851,0.0,0.520992275946851,0.0,0.0,0.0,0.0001378371920557,1.307489e-10,2.64252393459162,5.3901054002e-06,0.0,0.0,0.0,0.0,0.0,0.000280596245986,0.0953666692449064,0.0555950874557385,0.0395344549281208,0.000237126861047,,,7.2239198729e-05,9.00627862e-08,0.0007954679077976,,,,,1.077e-13,0.0002210564899783,0.520985751246815,2.5264534e-09,0.004510313033008,2024,A2,4160dc95-17a6-49c0-9a56-66d062c5c632,Mineralwolle Steinwolle,301,Mineralwolle (Innenausbau-Dämmung),Dep-,RC-,0.5,"Kaschierung, Gipskarton, Putze, Klebespachtel",S3,"Killage, plasterboard, cleaning, adhesive spatula"
4160dc95-17a6-49c0-9a56-66d062c5c632,20.24.070,Mineralfaser Deckenplatten (15 mm),Mineral fibre ceiling board (15 mm),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten',"'Mineral building products' / 'Bricks, blocks and elements' / 'Ceiling panel'",'EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/4160dc95-17a6-49c0-9a56-66d062c5c632?version=20.24.070,Sphera Solutions GmbH,,,Sphera Solutions GmbH,3175cb36-065b-4bc7-9c7e-dd256bba5e8f,1.0,qm,cb4730aa-fefa-4302-8822-d6497ab17f08,Mineralfaser Deckenplatten [m2],2.4,,,,,,C4,,,,,,,,,,0.0912276025760214,0.0,0.0912276025760214,0.520992275946851,0.0,0.520992275946851,0.0,0.0,0.0,0.0001378371920557,1.307489e-10,2.64252393459162,5.3901054002e-06,0.0,0.0,0.0,0.0,0.0,0.000280596245986,0.0953666692449064,0.0555950874557385,0.0395344549281208,0.000237126861047,,,7.2239198729e-05,9.00627862e-08,0.0007954679077976,,,,,1.077e-13,0.0002210564899783,0.520985751246815,2.5264534e-09,0.004510313033008,2024,A2,4160dc95-17a6-49c0-9a56-66d062c5c632,Mineralwolle Steinwolle,300,Mineralwolle (Flachdach-Dämmung),Dep-,RC-,0.5,ohne Fremd-/Störstoffe,S0,Without foreign/interference substances
4160dc95-17a6-49c0-9a56-66d062c5c632,20.24.070,Mineralfaser Deckenplatten (15 mm),Mineral fibre ceiling board (15 mm),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten',"'Mineral building products' / 'Bricks, blocks and elements' / 'Ceiling panel'",'EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/4160dc95-17a6-49c0-9a56-66d062c5c632?version=20.24.070,Sphera Solutions GmbH,,,Sphera Solutions GmbH,3175cb36-065b-4bc7-9c7e-dd256bba5e8f,1.0,qm,cb4730aa-fefa-4302-8822-d6497ab17f08,Mineralfaser Deckenplatten [m2],2.4,,,,,,C4,,,,,,,,,,0.0912276025760214,0.0,0.0912276025760214,0.520992275946851,0.0,0.520992275946851,0.0,0.0,0.0,0.0001378371920557,1.307489e-10,2.64252393459162,5.3901054002e-06,0.0,0.0,0.0,0.0,0.0,0.000280596245986,0.0953666692449064,0.0555950874557385,0.0395344549281208,0.000237126861047,,,7.2239198729e-05,9.00627862e-08,0.0007954679077976,,,,,1.077e-13,0.0002210564899783,0.520985751246815,2.5264534e-09,0.004510313033008,2024,A2,4160dc95-17a6-49c0-9a56-66d062c5c632,Mineralwolle Steinwolle,300,Mineralwolle (Flachdach-Dämmung),Dep-,RC-,0.5,"Kaschierung, Gipskarton, Putze, Klebespachtel",S3,"Killage, plasterboard, cleaning, adhesive spatula"
4160dc95-17a6-49c0-9a56-66d062c5c632,20.24.070,Mineralfaser Deckenplatten (15 mm),Mineral fibre ceiling board (15 mm),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten',"'Mineral building products' / 'Bricks, blocks and elements' / 'Ceiling panel'",'EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/4160dc95-17a6-49c0-9a56-66d062c5c632?version=20.24.070,Sphera Solutions GmbH,,,Sphera Solutions GmbH,3175cb36-065b-4bc7-9c7e-dd256bba5e8f,1.0,qm,cb4730aa-fefa-4302-8822-d6497ab17f08,Mineralfaser Deckenplatten [m2],2.4,,,,,,C4,,,,,,,,,,0.0912276025760214,0.0,0.0912276025760214,0.520992275946851,0.0,0.520992275946851,0.0,0.0,0.0,0.0001378371920557,1.307489e-10,2.64252393459162,5.3901054002e-06,0.0,0.0,0.0,0.0,0.0,0.000280596245986,0.0953666692449064,0.0555950874557385,0.0395344549281208,0.000237126861047,,,7.2239198729e-05,9.00627862e-08,0.0007954679077976,,,,,1.077e-13,0.0002210564899783,0.520985751246815,2.5264534e-09,0.004510313033008,2024,A2,4160dc95-17a6-49c0-9a56-66d062c5c632,Mineralwolle Steinwolle,299,Mineralwolle (Fassaden-Dämmung),Dep-,RC-,0.5,ohne Fremd-/Störstoffe,S0,Without foreign/interference substances
4160dc95-17a6-49c0-9a56-66d062c5c632,20.24.070,Mineralfaser Deckenplatten (15 mm),Mineral fibre ceiling board (15 mm),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten',"'Mineral building products' / 'Bricks, blocks and elements' / 'Ceiling panel'",'EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/4160dc95-17a6-49c0-9a56-66d062c5c632?version=20.24.070,Sphera Solutions GmbH,,,Sphera Solutions GmbH,3175cb36-065b-4bc7-9c7e-dd256bba5e8f,1.0,qm,cb4730aa-fefa-4302-8822-d6497ab17f08,Mineralfaser Deckenplatten [m2],2.4,,,,,,C4,,,,,,,,,,0.0912276025760214,0.0,0.0912276025760214,0.520992275946851,0.0,0.520992275946851,0.0,0.0,0.0,0.0001378371920557,1.307489e-10,2.64252393459162,5.3901054002e-06,0.0,0.0,0.0,0.0,0.0,0.000280596245986,0.0953666692449064,0.0555950874557385,0.0395344549281208,0.000237126861047,,,7.2239198729e-05,9.00627862e-08,0.0007954679077976,,,,,1.077e-13,0.0002210564899783,0.520985751246815,2.5264534e-09,0.004510313033008,2024,A2,4160dc95-17a6-49c0-9a56-66d062c5c632,Mineralwolle Steinwolle,299,Mineralwolle (Fassaden-Dämmung),Dep-,RC-,0.5,"Kaschierung, Gipskarton, Putze, Klebespachtel",S3,"Killage, plasterboard, cleaning, adhesive spatula"
4160dc95-17a6-49c0-9a56-66d062c5c632,20.24.070,Mineralfaser Deckenplatten (15 mm),Mineral fibre ceiling board (15 mm),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten',"'Mineral building products' / 'Bricks, blocks and elements' / 'Ceiling panel'",'EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/4160dc95-17a6-49c0-9a56-66d062c5c632?version=20.24.070,Sphera Solutions GmbH,,,Sphera Solutions GmbH,3175cb36-065b-4bc7-9c7e-dd256bba5e8f,1.0,qm,cb4730aa-fefa-4302-8822-d6497ab17f08,Mineralfaser Deckenplatten [m2],2.4,,,,,,C4,,,,,,,,,,0.0912276025760214,0.0,0.0912276025760214,0.520992275946851,0.0,0.520992275946851,0.0,0.0,0.0,0.0001378371920557,1.307489e-10,2.64252393459162,5.3901054002e-06,0.0,0.0,0.0,0.0,0.0,0.000280596245986,0.0953666692449064,0.0555950874557385,0.0395344549281208,0.000237126861047,,,7.2239198729e-05,9.00627862e-08,0.0007954679077976,,,,,1.077e-13,0.0002210564899783,0.520985751246815,2.5264534e-09,0.004510313033008,2024,A2,4160dc95-17a6-49c0-9a56-66d062c5c632,Mineralwolle Steinwolle,298,Mineralwolle (Boden-Dämmung),Dep-,RC-,0.5,ohne Fremd-/Störstoffe,S0,Without foreign/interference substances
4160dc95-17a6-49c0-9a56-66d062c5c632,20.24.070,Mineralfaser Deckenplatten (15 mm),Mineral fibre ceiling board (15 mm),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten',"'Mineral building products' / 'Bricks, blocks and elements' / 'Ceiling panel'",'EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/4160dc95-17a6-49c0-9a56-66d062c5c632?version=20.24.070,Sphera Solutions GmbH,,,Sphera Solutions GmbH,3175cb36-065b-4bc7-9c7e-dd256bba5e8f,1.0,qm,cb4730aa-fefa-4302-8822-d6497ab17f08,Mineralfaser Deckenplatten [m2],2.4,,,,,,C4,,,,,,,,,,0.0912276025760214,0.0,0.0912276025760214,0.520992275946851,0.0,0.520992275946851,0.0,0.0,0.0,0.0001378371920557,1.307489e-10,2.64252393459162,5.3901054002e-06,0.0,0.0,0.0,0.0,0.0,0.000280596245986,0.0953666692449064,0.0555950874557385,0.0395344549281208,0.000237126861047,,,7.2239198729e-05,9.00627862e-08,0.0007954679077976,,,,,1.077e-13,0.0002210564899783,0.520985751246815,2.5264534e-09,0.004510313033008,2024,A2,4160dc95-17a6-49c0-9a56-66d062c5c632,Mineralwolle Steinwolle,298,Mineralwolle (Boden-Dämmung),Dep-,RC-,0.5,"Kaschierung, Gipskarton, Putze, Klebespachtel",S3,"Killage, plasterboard, cleaning, adhesive spatula"
4160dc95-17a6-49c0-9a56-66d062c5c632,20.24.070,Mineralfaser Deckenplatten (15 mm),Mineral fibre ceiling board (15 mm),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten',"'Mineral building products' / 'Bricks, blocks and elements' / 'Ceiling panel'",'EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/4160dc95-17a6-49c0-9a56-66d062c5c632?version=20.24.070,Sphera Solutions GmbH,,,Sphera Solutions GmbH,3175cb36-065b-4bc7-9c7e-dd256bba5e8f,1.0,qm,cb4730aa-fefa-4302-8822-d6497ab17f08,Mineralfaser Deckenplatten [m2],2.4,,,,,,C4,,,,,,,,,,0.0912276025760214,0.0,0.0912276025760214,0.520992275946851,0.0,0.520992275946851,0.0,0.0,0.0,0.0001378371920557,1.307489e-10,2.64252393459162,5.3901054002e-06,0.0,0.0,0.0,0.0,0.0,0.000280596245986,0.0953666692449064,0.0555950874557385,0.0395344549281208,0.000237126861047,,,7.2239198729e-05,9.00627862e-08,0.0007954679077976,,,,,1.077e-13,0.0002210564899783,0.520985751246815,2.5264534e-09,0.004510313033008,2024,A2,4160dc95-17a6-49c0-9a56-66d062c5c632,Mineralwolle Steinwolle,208,"Mineralfaser Deckenplatten (Dicke 0,015 m)",Dep-,RC-,0.5,ohne Fremd-/Störstoffe,S0,Without foreign/interference substances
4160dc95-17a6-49c0-9a56-66d062c5c632,20.24.070,Mineralfaser Deckenplatten (15 mm),Mineral fibre ceiling board (15 mm),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten',"'Mineral building products' / 'Bricks, blocks and elements' / 'Ceiling panel'",'EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/4160dc95-17a6-49c0-9a56-66d062c5c632?version=20.24.070,Sphera Solutions GmbH,,,Sphera Solutions GmbH,3175cb36-065b-4bc7-9c7e-dd256bba5e8f,1.0,qm,cb4730aa-fefa-4302-8822-d6497ab17f08,Mineralfaser Deckenplatten [m2],2.4,,,,,,C4,,,,,,,,,,0.0912276025760214,0.0,0.0912276025760214,0.520992275946851,0.0,0.520992275946851,0.0,0.0,0.0,0.0001378371920557,1.307489e-10,2.64252393459162,5.3901054002e-06,0.0,0.0,0.0,0.0,0.0,0.000280596245986,0.0953666692449064,0.0555950874557385,0.0395344549281208,0.000237126861047,,,7.2239198729e-05,9.00627862e-08,0.0007954679077976,,,,,1.077e-13,0.0002210564899783,0.520985751246815,2.5264534e-09,0.004510313033008,2024,A2,4160dc95-17a6-49c0-9a56-66d062c5c632,Mineralwolle Steinwolle,208,"Mineralfaser Deckenplatten (Dicke 0,015 m)",Dep-,RC-,0.5,"Kaschierung, Gipskarton, Putze, Klebespachtel",S3,"Killage, plasterboard, cleaning, adhesive spatula"
